datetime;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;casual;registered;count
2012-04-13 04:00:00;2;0;1.0;2.0;13.94;16.665;53;8.9981;1.0;4.0;5
2012-09-13 06:00:00;3;0;1.0;1.0;20.5;24.24;82;0.0;9.0;186.0;195
2012-06-10 01:00:00;2;0;0.0;1.0;26.24;30.305;73;8.9981;32.0;84.0;116
2012-12-15 23:00:00;4;0;0.0;2.0;14.76;17.425;62;8.9981;11.0;108.0;119
2011-01-14 05:00:00;1;0;1.0;1.0;4.1;6.82;54;6.0032;0.0;8.0;8
2011-08-10 03:00:00;3;0;1.0;1.0;28.7;32.575;58;11.0014;1.0;3.0;4
2011-08-19 02:00:00;3;0;1.0;3.0;26.24;28.79;83;0.0;0.0;8.0;8
2012-06-09 16:00:00;2;0;0.0;1.0;33.62;34.85;24;12.998;219.0;315.0;534
2011-05-03 15:00:00;2;0;1.0;2.0;28.7;32.575;58;30.0026;37.0;117.0;154
2011-11-06 16:00:00;4;0;0.0;1.0;18.86;22.725;55;15.0013;84.0;263.0;347
2011-06-05 06:00:00;2;0;0.0;2.0;25.42;30.305;61;7.0015;10.0;11.0;21
2011-03-07 05:00:00;1;0;1.0;1.0;8.2;9.09;75;23.9994;0.0;1.0;1
2012-04-12 13:00:00;2;0;1.0;1.0;19.68;23.485;36;30.0026;55.0;148.0;203
2011-07-01 18:00:00;3;0;1.0;1.0;32.8;34.09;24;16.9979;98.0;324.0;422
2011-09-15 03:00:00;3;0;1.0;1.0;25.42;29.545;73;6.0032;3.0;5.0;8
2012-01-14 04:00:00;1;0;0.0;1.0;5.74;7.575;50;8.9981;0.0;3.0;3
2012-04-01 19:00:00;2;0;0.0;1.0;21.32;25.0;55;15.0013;110.0;236.0;346
2011-11-19 05:00:00;4;0;0.0;1.0;9.84;11.365;56;16.9979;0.0;2.0;2
2011-05-16 00:00:00;2;0;3.0;1.0;21.32;25.0;94;7.0015;17.0;21.0;38
2012-02-16 21:00:00;1;0;1.0;2.0;13.94;17.425;81;7.0015;3.0;142.0;145
2011-10-19 00:00:00;4;0;1.0;2.0;21.32;25.0;77;12.998;11.0;23.0;34
2012-01-10 17:00:00;;0.0;;;17.22;21.21;38;16.9979;14.0;446.0;460
2012-07-11 10:00:00;3;0;1.0;2.0;29.52;34.09;62;8.9981;47.0;148.0;195
2012-08-10 05:00:00;3;0;1.0;3.0;28.7;33.335;84;19.0012;4.0;29.0;33
2011-05-02 09:00:00;2;0;1.0;2.0;20.5;24.24;77;19.0012;41.0;131.0;172
2011-12-08 05:00:00;4;0;1.0;1.0;9.02;10.605;64;15.0013;0.0;12.0;12
2011-01-08 17:00:00;1;0;0.0;1.0;6.56;6.06;37;36.9974;5.0;64.0;69
2012-07-16 20:00:00;3;0;1.0;1.0;32.8;38.635;59;8.9981;66.0;388.0;454
2012-05-14 03:00:00;2;0;1.0;2.0;23.78;27.275;68;22.0028;0.0;2.0;2
2012-12-07 07:00:00;4;0;1.0;3.0;11.48;13.635;81;11.0014;3.0;212.0;215
2012-05-02 00:00:00;2;0;1.0;1.0;24.6;28.79;78;7.0015;4.0;43.0;47
2012-03-04 03:00:00;1;0;0.0;2.0;14.76;17.425;43;8.9981;5.0;21.0;26
2012-08-08 12:00:00;3;0;1.0;2.0;32.8;37.12;52;0.0;63.0;217.0;280
2011-08-17 17:00:00;3;0;1.0;1.0;32.8;37.12;49;15.0013;46.0;506.0;552
2012-05-18 09:00:00;2;0;1.0;1.0;22.96;26.515;56;7.0015;57.0;304.0;361
2012-01-03 13:00:00;1;0;1.0;1.0;7.38;6.06;34;43.9989;5.0;68.0;73
2012-10-08 03:00:00;4;1;0.0;1.0;13.94;17.425;81;7.0015;2.0;8.0;10
2012-11-19 20:00:00;4;0;1.0;2.0;15.58;19.695;62;16.9979;7.0;252.0;259
2011-06-14 21:00:00;2;0;1.0;1.0;24.6;31.06;56;19.9995;37.0;206.0;243
2011-11-16 12:00:00;4;0;1.0;3.0;18.86;22.725;100;0.0;5.0;49.0;54
2012-03-18 21:00:00;1;0;0.0;1.0;21.32;25.0;72;6.0032;44.0;129.0;173
2012-03-03 09:00:00;1;0;0.0;3.0;15.58;19.695;87;6.0032;7.0;87.0;94
2012-09-14 21:00:00;3;0;1.0;1.0;26.24;30.305;73;15.0013;42.0;270.0;312
2012-12-05 09:00:00;4;0;1.0;2.0;18.04;21.97;51;15.0013;26.0;362.0;388
2011-07-02 18:00:00;3;0;0.0;1.0;33.62;35.605;30;19.0012;193.0;190.0;383
2012-05-05 11:00:00;2;0;0.0;1.0;28.7;32.575;58;6.0032;221.0;354.0;575
2011-12-17 19:00:00;4;0;0.0;3.0;9.84;10.605;65;22.0028;11.0;95.0;106
2011-04-07 07:00:00;2;0;1.0;2.0;13.94;16.665;76;11.0014;8.0;152.0;160
2012-10-05 14:00:00;4;0;1.0;1.0;30.34;32.575;37;15.0013;113.0;287.0;400
2012-05-15 20:00:00;2;0;1.0;3.0;26.24;30.305;73;8.9981;30.0;233.0;263
2012-05-07 08:00:00;2;0;1.0;2.0;20.5;24.24;82;12.998;31.0;608.0;639
2011-04-14 02:00:00;2;0;1.0;1.0;14.76;17.425;76;8.9981;0.0;3.0;3
2012-02-16 23:00:00;1;0;1.0;1.0;13.12;16.665;81;6.0032;3.0;70.0;73
2012-02-12 04:00:00;1;0;0.0;2.0;4.1;2.275;46;47.9988;0.0;1.0;1
2012-05-17 04:00:00;2;;1.0;1.0;24.6;30.305;64;22.0028;3.0;13.0;16
2011-03-18 22:00:00;1;0;1.0;1.0;25.42;31.06;50;11.0014;55.0;63.0;118
2011-01-09 18:00:00;1;0;0.0;1.0;6.56;6.82;40;22.0028;4.0;44.0;48
2012-09-01 03:00:00;3;0;0.0;1.0;28.7;32.575;70;7.0015;6.0;29.0;35
2012-06-05 04:00:00;2;0;1.0;3.0;20.5;24.24;82;12.998;1.0;4.0;5
2011-03-17 13:00:00;1;0;1.0;2.0;21.32;25.0;42;6.0032;26.0;85.0;111
2012-01-17 01:00:00;1;0;1.0;2.0;11.48;12.88;65;23.9994;0.0;2.0;2
2011-01-06 21:00:00;1;0;1.0;2.0;9.02;10.605;55;15.0013;0.0;48.0;48
2012-11-05 22:00:00;4;0;1.0;1.0;11.48;13.635;56;12.998;4.0;111.0;115
2012-06-09 17:00:00;2;0;0.0;1.0;34.44;35.605;24;0.0;238.0;257.0;495
2011-04-16 13:00:00;2;0;0.0;3.0;18.86;22.725;94;35.0008;9.0;49.0;58
2012-01-18 00:00:00;1;0;1.0;2.0;18.86;22.725;77;22.0028;3.0;14.0;17
2011-04-13 12:00:00;2;0;1.0;3.0;17.22;21.21;82;16.9979;12.0;83.0;95
2011-10-12 00:00:00;4;0;1.0;2.0;22.96;26.515;83;8.9981;2.0;23.0;25
2011-01-07 08:00:00;1;0;1.0;1.0;8.2;9.85;51;16.9979;20.0;190.0;210
2011-02-13 22:00:00;1;0;0.0;1.0;16.4;20.455;35;19.9995;5.0;31.0;36
2011-12-10 05:00:00;4;0;0.0;1.0;10.66;12.88;60;11.0014;0.0;6.0;6
2011-06-01 19:00:00;2;0;1.0;2.0;30.34;35.605;79;11.0014;16.0;248.0;264
2011-03-11 09:00:00;1;0;1.0;2.0;12.3;14.395;61;19.0012;13.0;143.0;156
2012-01-02 09:00:00;1;1;0.0;1.0;9.84;12.88;35;0.0;15.0;53.0;68
2012-09-19 15:00:00;3;0;1.0;1.0;25.42;31.06;35;0.0;57.0;254.0;311
2012-03-01 07:00:00;1;0;1.0;2.0;18.04;21.97;94;8.9981;8.0;296.0;304
2012-08-04 13:00:00;3;0;0.0;1.0;36.08;40.91;42;19.9995;195.0;332.0;527
2011-12-03 20:00:00;4;0;0.0;1.0;12.3;15.91;61;6.0032;17.0;110.0;127
2011-08-04 20:00:00;3;0;1.0;2.0;28.7;33.335;74;12.998;41.0;245.0;286
2011-08-08 23:00:00;3;0;1.0;1.0;30.34;34.85;66;7.0015;19.0;53.0;72
2012-10-14 00:00:00;4;0;0.0;1.0;16.4;20.455;71;16.9979;8.0;103.0;111
2011-07-01 16:00:00;3;0;1.0;1.0;33.62;34.85;17;0.0;85.0;342.0;427
2011-04-16 20:00:00;2;0;0.0;3.0;18.04;21.97;94;15.0013;4.0;49.0;53
2012-01-12 09:00:00;1;0;1.0;1.0;13.12;16.665;81;7.0015;10.0;220.0;230
2011-12-01 18:00:00;4;0;1.0;1.0;14.76;18.18;43;7.0015;12.0;393.0;405
2012-06-19 17:00:00;2;0;1.0;1.0;32.8;37.88;55;12.998;86.0;725.0;811
2012-01-08 13:00:00;1;0;0.0;1.0;16.4;20.455;37;19.9995;77.0;266.0;343
2011-09-03 02:00:00;3;0;0.0;2.0;26.24;30.305;69;15.0013;15.0;26.0;41
2012-03-11 05:00:00;1;0;0.0;1.0;9.84;12.12;60;11.0014;2.0;5.0;7
2012-03-15 21:00:00;1;0;1.0;1.0;22.14;25.76;68;19.0012;36.0;207.0;243
2012-09-19 11:00:00;3;0;1.0;1.0;24.6;31.06;43;16.9979;44.0;203.0;247
2011-08-07 13:00:00;3;0;0.0;1.0;36.9;42.425;42;19.9995;118.0;206.0;324
2012-11-10 16:00:00;4;0;0.0;1.0;22.14;25.76;37;0.0;227.0;378.0;605
2011-05-12 14:00:00;2;0;3.0;2.0;25.42;30.305;61;15.0013;43.0;148.0;191
2012-08-04 02:00:00;3;0;0.0;1.0;29.52;35.605;84;8.9981;20.0;64.0;84
2012-01-02 04:00:00;1;1;0.0;1.0;11.48;12.88;45;22.0028;0.0;4.0;4
2011-07-07 20:00:00;3;0;1.0;1.0;31.16;35.605;58;23.9994;61.0;224.0;285
2011-04-12 08:00:00;2;0;1.0;3.0;19.68;23.485;88;26.0027;15.0;211.0;226
2012-01-13 14:00:00;1;0;1.0;1.0;10.66;10.605;33;36.9974;10.0;119.0;129
2012-05-07 16:00:00;2;0;1.0;2.0;24.6;31.06;53;26.0027;68.0;320.0;388
2011-09-12 12:00:00;3;0;1.0;1.0;29.52;33.335;51;12.998;37.0;147.0;184
2012-01-15 17:00:00;1;0;0.0;1.0;9.02;10.605;25;16.9979;15.0;131.0;146
2011-01-17 11:00:00;1;1;0.0;2.0;6.56;7.575;55;12.998;9.0;55.0;64
2011-04-11 14:00:00;Mist;0;1.0;2.0;29.52;33.335;54;23.9994;60.0;85.0;145
2011-04-12 10:00:00;2;0;1.0;3.0;20.5;24.24;82;27.9993;6.0;34.0;40
2012-08-02 20:00:00;3;0;1.0;1.0;31.98;37.88;66;0.0;51.0;376.0;427
2011-12-07 06:00:00;4.0;0;1.0;3.0;19.68;23.485;100;27.9993;0.0;18.0;18
2011-09-07 13:00:00;;0;1.0;3.0;24.6;27.275;88;0.0;2.0;9.0;11
2012-02-19 00:00:00;1;0;0.0;2.0;13.94;15.15;39;23.9994;9.0;65.0;74
2011-04-13 02:00:00;2;0;1.0;3.0;16.4;20.455;100;19.9995;0.0;2.0;2
2012-07-17 22:00:00;3;0;1.0;1.0;32.8;37.88;55;15.0013;29.0;215.0;244
2011-05-03 05:00:00;2;0;1.0;1.0;21.32;25.0;88;8.9981;0.0;14.0;14
2011-06-08 04:00:00;2;0;1.0;1.0;25.42;28.79;83;0.0;0.0;6.0;6
2012-07-12 13:00:00;3;0;1.0;1.0;32.8;34.85;33;15.0013;52.0;225.0;277
2011-02-07 03:00:00;1;0;1.0;1.0;8.2;12.88;86;0.0;0.0;1.0;1
2012-02-10 06:00:00;1;0;1.0;1.0;8.2;9.85;59;12.998;3.0;61.0;64
2011-01-11 14:00:00;1;0;1.0;2.0;8.2;11.365;59;6.0032;3.0;60.0;63
2011-02-19 11:00:00;1;0;0.0;1.0;18.04;21.97;16;39.0007;47.0;76.0;123
2012-08-13 00:00:00;3;0;1.0;1.0;27.06;31.06;65;7.0015;14.0;33.0;47
2011-09-15 13:00:00;3;0;1.0;2.0;26.24;30.305;65;19.0012;38.0;151.0;189
2011-01-10 08:00:00;1;0;1.0;2.0;4.92;6.06;50;19.0012;4.0;184.0;188
2012-03-19 09:00:00;1;0;1.0;1.0;20.5;24.24;72;11.0014;55.0;276.0;331
2011-11-12 16:00:00;4;0;0.0;1.0;21.32;25.0;32;16.9979;137.0;224.0;361
2012-09-16 19:00:00;3;0;0.0;1.0;25.42;31.06;50;8.9981;91.0;312.0;403
2011-03-14 08:00:00;1;0;1.0;2.0;12.3;15.15;56;8.9981;24.0;217.0;241
2011-03-07 01:00:00;1;0;1.0;3.0;8.2;9.09;100;22.0028;0.0;2.0;2
2012-11-10 10:00:00;4;0;0.0;1.0;16.4;20.455;58;0.0;86.0;264.0;350
2011-01-14 22:00:00;1;0;1.0;2.0;6.56;11.365;69;0.0;2.0;34.0;36
2012-10-15 04:00:00;4;0;1.0;2.0;22.96;26.515;68;15.0013;1.0;9.0;10
2011-09-10 14:00:00;3;0;0.0;1.0;30.34;34.09;55;19.0012;129.0;230.0;359
2012-03-07 21:00:00;1;0;1.0;1.0;18.04;21.97;62;16.9979;11.0;177.0;188
2011-02-08 09:00:00;1;0;1.0;1.0;9.84;9.85;52;32.9975;7.0;128.0;135
2012-03-10 03:00:00;1;0;0.0;1.0;10.66;11.365;41;19.9995;0.0;16.0;16
2011-09-09 10:00:00;3;0;1.0;2.0;25.42;25.76;100;0.0;2.0;27.0;29
2011-02-10 00:00:00;;0.0;;3.0;5.74;6.82;86;12.998;0.0;16.0;16
2011-08-19 08:00:00;;0;1.0;2.0;27.06;30.305;83;0.0;30.0;368.0;398
2012-01-02 11:00:00;1;1;0.0;1.0;10.66;10.605;35;32.9975;33.0;142.0;175
2012-06-11 02:00:00;2;0;1.0;1.0;27.06;31.06;74;7.0015;5.0;12.0;17
2012-11-08 08:00:00;4;0;1.0;1.0;12.3;14.395;33;19.0012;16.0;652.0;668
2012-07-14 14:00:00;3;0;0.0;1.0;32.8;37.88;55;7.0015;269.0;363.0;632
2012-01-08 06:00:00;1;0;0.0;2.0;12.3;16.665;52;0.0;0.0;2.0;2
2012-10-05 22:00:00;4;0;1.0;1.0;24.6;29.545;73;19.0012;63.0;201.0;264
2011-08-05 04:00:00;3;0;1.0;1.0;26.24;29.545;78;8.9981;1.0;6.0;7
2011-07-15 09:00:00;3;0;1.0;1.0;27.88;31.82;54;12.998;31.0;176.0;207
2011-08-09 23:00:00;3;0;1.0;1.0;31.16;34.09;48;19.0012;22.0;53.0;75
2011-05-18 15:00:00;2;0;1.0;1.0;24.6;28.79;78;16.9979;34.0;133.0;167
2012-06-08 04:00:00;2;0;1.0;1.0;21.32;25.0;63;0.0;1.0;9.0;10
2011-08-07 12:00:00;3;0;0.0;1.0;36.9;42.425;42;19.9995;161.0;209.0;370
2011-11-07 15:00:00;4;0;1.0;1.0;22.96;26.515;37;7.0015;38.0;132.0;170
2012-11-06 07:00:00;4;0;1.0;1.0;8.2;10.605;69;11.0014;9.0;378.0;387
2011-02-18 09:00:00;1;0;1.0;2.0;17.22;21.21;77;12.998;15.0;154.0;169
2011-03-14 07:00:00;1;0;1.0;2.0;11.48;15.91;61;0.0;4.0;84.0;88
2011-03-14 05:00:00;1;0;1.0;1.0;9.84;12.12;70;8.9981;0.0;8.0;8
2012-04-08 08:00:00;2;0;0.0;1.0;16.4;20.455;30;12.998;19.0;65.0;84
2012-01-05 22:00:00;1;0;1.0;1.0;10.66;12.88;60;11.0014;1.0;70.0;71
2011-08-14 21:00:00;3;0;0.0;3.0;24.6;27.275;88;32.9975;51.0;104.0;155
2011-12-13 03:00:00;4;0;1.0;1.0;7.38;12.12;80;0.0;0.0;3.0;3
2012-04-05 04:00:00;2;0;1.0;1.0;15.58;19.695;43;19.0012;0.0;1.0;1
2011-05-15 13:00:00;2;0;0.0;1.0;25.42;29.545;73;19.0012;195.0;261.0;456
2011-04-16 15:00:00;2;0;0.0;3.0;21.32;25.0;83;39.0007;16.0;62.0;78
2012-03-17 16:00:00;1;0;0.0;1.0;26.24;31.06;50;0.0;367.0;318.0;685
2011-01-15 20:00:00;1;0;0.0;2.0;13.12;15.15;39;16.9979;6.0;35.0;41
2011-01-15 15:00:00;1;0;0.0;2.0;13.12;15.91;36;12.998;21.0;108.0;129
2011-04-18 19:00:00;2;0;1.0;1.0;22.96;26.515;46;16.9979;42.0;244.0;286
2012-01-12 11:00:00;1;0;1.0;2.0;13.94;17.425;81;7.0015;18.0;101.0;119
2011-04-01 02:00:00;2;0;1.0;3.0;10.66;12.88;93;12.998;0.0;7.0;7
2011-02-18 18:00:00;1;0;1.0;1.0;26.24;31.06;33;22.0028;29.0;195.0;224
2011-04-10 02:00:00;2;0;0.0;2.0;15.58;19.695;87;6.0032;12.0;24.0;36
2011-08-18 07:00:00;3;0;3.0;1.0;26.24;29.545;78;19.9995;19.0;289.0;308
2011-01-12 01:00:00;1;0;1.0;2.0;6.56;9.09;86;7.0015;0.0;6.0;6
2012-02-17 17:00:00;1;0;1.0;1.0;17.22;21.21;32;22.0028;36.0;429.0;465
2011-09-17 23:00:00;3;0;0.0;1.0;18.86;22.725;82;11.0014;36.0;100.0;136
2012-03-10 09:00:00;1;0;0.0;1.0;9.84;10.605;41;22.0028;21.0;127.0;148
2011-05-15 10:00:00;2;0;0.0;1.0;23.78;27.275;83;15.0013;73.0;153.0;226
2012-09-07 08:00:00;3;0;1.0;1.0;27.06;30.305;83;7.0015;29.0;690.0;719
2012-12-09 03:00:00;4;0;0.0;2.0;16.4;20.455;87;7.0015;14.0;34.0;48
2011-03-15 06:00:00;1;0;1.0;1.0;9.02;11.365;80;12.998;3.0;32.0;35
2012-07-06 15:00:00;3;0;1.0;1.0;37.72;40.91;29;12.998;79.0;206.0;285
2012-10-04 04:00:00;4;0;1.0;2.0;26.24;28.79;89;0.0;0.0;10.0;10
2012-12-15 08:00:00;4;0;0.0;2.0;10.66;14.395;75;6.0032;8.0;111.0;119
2012-09-18 05:00:00;3;0;1.0;2.0;26.24;28.79;89;22.0028;3.0;45.0;48
2011-02-17 16:00:00;1;0;1.0;2.0;22.96;26.515;35;19.9995;29.0;117.0;146
2011-08-13 04:00:00;3;0;0.0;2.0;26.24;30.305;73;8.9981;5.0;5.0;10
2012-05-12 13:00:00;2;0;0.0;1.0;26.24;31.06;36;12.998;293.0;366.0;659
2012-09-14 08:00:00;3;0;1.0;2.0;24.6;28.79;78;11.0014;51.0;715.0;766
2011-07-08 06:00:00;3;0;1.0;1.0;28.7;33.335;74;7.0015;11.0;91.0;102
2012-05-16 08:00:00;2;0;1.0;1.0;23.78;27.275;83;0.0;33.0;617.0;650
2012-12-18 07:00:00;4;0;1.0;1.0;14.76;17.425;93;8.9981;4.0;351.0;355
2011-11-19 20:00:00;4;0;0.0;2.0;14.76;18.18;57;7.0015;48.0;115.0;163
2011-05-13 16:00:00;2;0;1.0;2.0;21.32;25.0;88;8.9981;44.0;256.0;300
2012-01-11 21:00:00;1;0;1.0;3.0;13.94;15.91;87;15.0013;0.0;29.0;29
2011-01-06 06:00:00;1;0;1.0;2.0;5.74;8.335;63;7.0015;0.0;36.0;36
2011-12-16 04:00:00;;0;1.0;2.0;20.5;24.24;59;12.998;1.0;4.0;5
2011-01-03 01:00:00;1;0;1.0;1.0;8.2;8.335;44;27.9993;0.0;2.0;2
2012-12-11 13:00:00;4;0;1.0;2.0;15.58;19.695;50;15.0013;28.0;226.0;254
2011-01-04 06:00:00;1;0;1.0;1.0;4.92;7.575;74;7.0015;0.0;36.0;36
2011-03-12 17:00:00;1;0;0.0;1.0;18.86;22.725;44;22.0028;99.0;114.0;213
2011-11-06 04:00:00;4;0;0.0;1.0;9.84;14.395;87;0.0;0.0;6.0;6
2011-06-11 23:00:00;2;0;0.0;1.0;27.06;31.06;74;7.0015;24.0;107.0;131
2011-08-03 18:00:00;3;0;1.0;3.0;28.7;33.335;84;0.0;49.0;443.0;492
2012-01-12 16:00:00;1;0;1.0;1.0;18.86;22.725;67;12.998;33.0;248.0;281
2012-03-19 14:00:00;1;0;1.0;2.0;26.24;31.06;57;12.998;60.0;200.0;260
2011-10-13 18:00:00;4;0;1.0;3.0;25.42;28.79;83;16.9979;20.0;248.0;268
2011-07-14 07:00:00;3;0;1.0;1.0;25.42;31.06;53;16.9979;23.0;311.0;334
2012-05-03 19:00:00;2;0;1.0;1.0;28.7;32.575;61;12.998;55.0;467.0;522
2012-12-11 18:00:00;4;0;1.0;1.0;13.12;15.15;53;15.0013;23.0;523.0;546
2012-06-09 02:00:00;2;0;0.0;1.0;26.24;31.06;50;15.0013;21.0;68.0;89
2011-12-04 09:00:00;4;0;0.0;1.0;12.3;16.665;81;0.0;12.0;114.0;126
2012-02-13 03:00:00;1;0;1.0;1.0;4.92;7.575;54;7.0015;0.0;1.0;1
2012-07-19 00:00:00;3;0;1.0;1.0;30.34;34.85;66;6.0032;16.0;50.0;66
2012-07-04 17:00:00;3;1;0.0;1.0;37.72;42.425;35;19.9995;161.0;253.0;414
2012-06-17 08:00:00;2;0;0.0;1.0;22.96;26.515;68;16.9979;24.0;95.0;119
2012-12-05 07:00:00;4;0;1.0;3.0;18.86;22.725;59;19.9995;9.0;389.0;398
2011-06-02 02:00:00;2;0;1.0;1.0;28.7;31.82;39;0.0;0.0;6.0;6
2012-04-10 17:00:00;2;0;1.0;1.0;22.96;26.515;21;35.0008;88.0;656.0;744
2012-07-04 15:00:00;3;1;0.0;1.0;37.72;42.425;35;19.9995;155.0;299.0;454
2011-11-08 22:00:00;4;0;1.0;1.0;14.76;18.94;87;0.0;13.0;95.0;108
2012-07-18 15:00:00;3;0;1.0;3.0;37.72;42.425;35;23.9994;42.0;152.0;194
2011-07-16 01:00:00;3;0;0.0;1.0;24.6;29.545;69;7.0015;24.0;51.0;75
2011-08-02 15:00:00;3;0;1.0;1.0;36.9;38.635;25;19.0012;48.0;120.0;168
2011-01-16 17:00:00;1;0;0.0;1.0;9.02;10.605;37;16.9979;23.0;82.0;105
2011-11-14 19:00:00;4;0;1.0;1.0;24.6;31.06;53;19.9995;28.0;274.0;302
2011-02-02 13:00:00;1;0;1.0;1.0;13.94;16.665;93;11.0014;1.0;74.0;75
2011-07-19 19:00:00;3;0;1.0;1.0;31.16;37.12;75;12.998;54.0;334.0;388
2012-05-03 13:00:00;2;0;1.0;1.0;24.6;29.545;69;12.998;48.0;217.0;265
2012-12-08 06:00:00;4;0;0.0;2.0;14.76;18.18;93;7.0015;1.0;19.0;20
2012-09-01 10:00:00;3;0;0.0;2.0;31.98;36.365;55;12.998;128.0;289.0;417
2012-11-07 20:00:00;4;0;1.0;2.0;13.12;15.15;49;22.0028;7.0;249.0;256
2011-06-12 09:00:00;2;0;0.0;1.0;29.52;34.09;66;0.0;75.0;107.0;182
2012-08-16 14:00:00;3;0;1.0;1.0;33.62;35.605;32;0.0;72.0;176.0;248
2012-04-06 15:00:00;2.0;0;1.0;1.0;20.5;24.24;27;19.0012;218.0;319.0;537
2011-06-01 20:00:00;2;0;1.0;2.0;30.34;35.605;79;16.9979;23.0;233.0;256
2012-02-05 11:00:00;1;0;0.0;2.0;10.66;12.88;70;12.998;22.0;160.0;182
2011-09-03 15:00:00;3;0;0.0;1.0;29.52;34.09;70;11.0014;187.0;201.0;388
2011-09-19 13:00:00;3;0;1.0;2.0;24.6;30.305;60;0.0;53.0;124.0;177
2012-11-14 10:00:00;4;0;1.0;1.0;13.12;14.395;45;23.9994;18.0;153.0;171
2012-12-15 01:00:00;4;0;0.0;2.0;10.66;14.395;81;6.0032;9.0;86.0;95
2011-05-16 15:00:00;2;0;1.0;1.0;29.52;33.335;51;0.0;55.0;110.0;165
2012-09-19 09:00:00;3;0;1.0;1.0;22.14;25.76;60;16.9979;26.0;336.0;362
2012-03-08 09:00:00;1;0;1.0;1.0;18.86;22.725;72;31.0009;19.0;282.0;301
2012-06-16 15:00:00;2;0;0.0;1.0;30.34;32.575;35;16.9979;295.0;288.0;583
2011-09-05 03:00:00;3;1;0.0;2.0;27.88;31.82;74;19.9995;4.0;12.0;16
2012-09-16 00:00:00;3;0;0.0;1.0;22.14;25.76;64;0.0;28.0;123.0;151
2011-01-12 06:00:00;1;0;1.0;1.0;4.92;7.575;93;8.9981;0.0;16.0;16
2011-12-12 13:00:00;4;0;1.0;2.0;12.3;15.91;52;7.0015;13.0;153.0;166
2012-11-10 22:00:00;4;0;0.0;1.0;15.58;19.695;71;6.0032;39.0;154.0;193
2012-03-02 01:00:00;1;0;1.0;1.0;13.94;15.91;49;15.0013;2.0;18.0;20
2011-10-19 01:00:00;4;0;1.0;2.0;21.32;25.0;77;12.998;7.0;9.0;16
2011-12-03 02:00:00;4;0;0.0;1.0;10.66;12.88;65;11.0014;9.0;41.0;50
2011-01-05 22:00:00;1;0;1.0;1.0;7.38;9.85;55;8.9981;1.0;41.0;42
2011-04-10 05:00:00;2;0;0.0;2.0;14.76;18.18;93;6.0032;0.0;4.0;4
2011-09-17 17:00:00;3;0;0.0;1.0;21.32;25.0;72;15.0013;141.0;218.0;359
2012-03-15 11:00:00;1;0;1.0;1.0;22.96;26.515;60;8.9981;60.0;151.0;211
2012-03-04 06:00:00;1;0;0.0;2.0;12.3;13.635;52;19.9995;0.0;5.0;5
2011-10-05 23:00:00;4;0;1.0;1.0;20.5;24.24;77;7.0015;9.0;64.0;73
2012-01-13 08:00:00;1;0;1.0;1.0;9.84;10.605;52;23.9994;11.0;408.0;419
2011-10-03 06:00:00;;0;1.0;2.0;14.76;18.94;71;0.0;3.0;91.0;94
2012-06-05 02:00:00;2;0;1.0;3.0;21.32;25.0;72;19.9995;0.0;8.0;8
2012-02-02 21:00:00;1;0;1.0;1.0;13.94;15.15;46;27.9993;4.0;144.0;148
2012-09-18 17:00:00;3;0;1.0;3.0;24.6;27.275;88;12.998;36.0;302.0;338
2011-09-16 06:00:00;3;0;1.0;1.0;15.58;19.695;71;15.0013;6.0;87.0;93
2011-02-19 05:00:00;1;0;0.0;1.0;16.4;20.455;15;22.0028;0.0;3.0;3
2012-10-06 14:00:00;4;0;0.0;2.0;24.6;31.06;56;27.9993;269.0;307.0;576
2012-01-03 18:00:00;1;0;1.0;1.0;5.74;4.545;26;35.0008;10.0;214.0;224
2011-02-03 19:00:00;1;0;1.0;1.0;8.2;12.88;40;0.0;4.0;92.0;96
2012-04-08 17:00:00;2;0;0.0;1.0;25.42;30.305;22;19.9995;185.0;226.0;411
2011-06-14 19:00:00;2;0;1.0;1.0;26.24;31.06;50;23.9994;51.0;335.0;386
2011-08-06 05:00:00;3;0;0.0;1.0;26.24;28.79;89;6.0032;2.0;4.0;6
2011-09-01 23:00:00;3;0;1.0;1.0;26.24;30.305;65;16.9979;15.0;111.0;126
2012-10-13 01:00:00;4.0;0;0.0;1.0;13.94;16.665;53;8.9981;23.0;123.0;146
2012-12-04 01:00:00;4;0;1.0;1.0;17.22;21.21;82;7.0015;3.0;22.0;25
2012-09-17 01:00:00;3;0;1.0;1.0;21.32;25.0;72;6.0032;9.0;12.0;21
2012-10-16 12:00:00;4;0;1.0;2.0;21.32;25.0;45;22.0028;69.0;256.0;325
2012-06-12 03:00:00;2;0;1.0;2.0;27.06;31.06;69;16.9979;3.0;9.0;12
2012-12-17 11:00:00;4;0;1.0;2.0;16.4;20.455;87;6.0032;22.0;148.0;170
2012-03-18 23:00:00;1;0;0.0;1.0;19.68;23.485;82;11.0014;7.0;39.0;46
2012-04-18 10:00:00;-2;0;1.0;3.0;19.68;23.485;47;15.0013;31.0;116.0;147
2011-05-10 21:00:00;2;0;1.0;1.0;22.14;25.76;52;0.0;30.0;173.0;203
2011-01-02 10:00:00;1;0;0.0;2.0;14.76;17.425;81;15.0013;7.0;46.0;53
2012-08-16 20:00:00;;0;1.0;1.0;31.16;34.09;40;6.0032;100.0;414.0;514
